file,0,1,2,3,4,5,6,7
logo_25_animation_21,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_25_animation_22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_25_animation_23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_25_animation_24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
logo_363_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_363_animation_4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_363_animation_5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_363_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_363_animation_12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
logo_363_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
logo_363_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
logo_363_animation_19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
logo_363_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
logo_363_animation_23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_363_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_67_animation_0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_4,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_6,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
logo_67_animation_8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_9,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_10,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_11,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
logo_67_animation_13,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_14,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_15,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_16,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_17,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_18,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_19,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_20,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_21,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_22,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_23,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_67_animation_24,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
logo_321_animation_0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
logo_321_animation_1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
logo_321_animation_5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_11,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
logo_321_animation_12,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
logo_321_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
logo_321_animation_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
logo_321_animation_19,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
logo_321_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_321_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
logo_397_animation_0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_12,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_397_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_397_animation_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_397_animation_24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_170_animation_0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
logo_170_animation_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_170_animation_2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
logo_170_animation_3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_170_animation_4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
logo_170_animation_5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
logo_170_animation_6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
logo_170_animation_7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
logo_170_animation_8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
logo_170_animation_10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_170_animation_11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
logo_170_animation_12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
logo_170_animation_13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
logo_170_animation_14,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
logo_170_animation_15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_170_animation_16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_170_animation_17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_170_animation_18,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
logo_170_animation_19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
logo_170_animation_20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_170_animation_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_170_animation_22,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
logo_170_animation_23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
logo_170_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
logo_294_animation_0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_294_animation_2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_294_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_9,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_294_animation_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_294_animation_12,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_19,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_20,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_22,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_294_animation_23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_294_animation_24,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_222_animation_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_222_animation_24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
logo_234_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_234_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_234_animation_5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_11,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
logo_234_animation_12,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
logo_234_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_234_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
logo_234_animation_19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_234_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_409_animation_0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_409_animation_24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
logo_166_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_166_animation_5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_166_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_166_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_10,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
logo_166_animation_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_12,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
logo_166_animation_13,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
logo_166_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_166_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
logo_166_animation_19,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
logo_166_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_166_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_108_animation_0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
logo_108_animation_1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_108_animation_5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_11,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
logo_108_animation_12,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
logo_108_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
logo_108_animation_16,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
logo_108_animation_17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
logo_108_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
logo_108_animation_19,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
logo_108_animation_20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_21,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_108_animation_24,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
logo_381_animation_1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
logo_381_animation_4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_12,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
logo_381_animation_13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_18,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
logo_381_animation_19,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
logo_381_animation_20,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_381_animation_24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_337_animation_0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_337_animation_24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_71_animation_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_71_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_71_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_71_animation_3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_71_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
